Date,BTC,OP,DJVIX,CPI,DJ,EUR/USD,FFR,GBP/USD,CNY/USD,GDP,GP,IFR,mSup,Nasdaq,PPI,Unemp,USDX,USUI,VIX,MACD,RSI,CCI,ADX,SKEW,KURT,rt(1),D_BTC,D_OP,D_DJVIX,D_CPI,D_DJ,D_EUR/USD,D_FFR,D_GBP/USD,D_CNY/USD,D_GDP,D_GP,D_IFR,D_mSup,D_Nasdaq,D_PPI,D_Unemp,D_USDX,D_USUI,D_VIX,D_MACD,D_RSI,D_CCI,D_ADX,Log_BTC,Log_OP,Log_DJVIX,Log_CPI,Log_DJ,Log_EUR/USD,Log_FFR,Log_GBP/USD,Log_CNY/USD,Log_GDP,Log_GP,Log_mSup,Log_Nasdaq,Log_PPI,Log_Unemp,Log_USDX,Log_USUI,Log_VIX,Log_RSI,Log_ADX,AR_BTC,AR_OP,AR_DJVIX,AR_CPI,AR_DJ,AR_EUR/USD,AR_FFR,AR_GBP/USD,AR_CNY/USD,AR_GDP,AR_GP,AR_IFR,AR_mSup,AR_Nasdaq,AR_PPI,AR_Unemp,AR_USDX,AR_USUI,AR_VIX,AR_MACD,AR_RSI,AR_CCI,AR_ADX
26-Apr-23,28424.6,77.72,17.31,302.918,33301.87,1.104,4.83,1.2467,0.1444,27063.012,1985.699951,4.9,20712.1,11854.34961,256.908,3.4,101.47,135.07,18.84,-248.3207849,50.62810306,-0.043584602,19.36600012,-0.264836682,-0.06810834,0.0363,125.8,-2.88,0.45,0.0,-228.96,0.0068,0.0,0.0059,0.0002,0.0,-8.300049,0.0,0.0,55.18945,0.0,0.0,-0.39,23.82,0.08,81.1581674,4.24569568,0.021323453,-1.02576765,0.004435566,-0.036386025,0.026340417,0.0,-0.006851763,0.006178468,0.0,0.004743727,0.001386002,0.0,-0.004171199,0.0,0.0046665,0.0,0.0,-0.003836133,0.194013242,0.004255326,0.087586583,-0.051612321,4.116203861394201,-0.3067351227695478,0.3303672818770844,0.2476492495972324,0.7002787574601435,-0.22270867416015008,4.100575111972737,-0.2880630057429396,-0.10943806372420278,0.4349100026877439,0.4394239617970484,0.8960880245566357,0.6096657315869466,1.0215401413243794,0.20973869588565938,-0.6007738604289302,0.2366121859554005,0.5411670425789584,0.3633700389411112,,0.04150273832182995,,-0.8117248581150076
25-Apr-23,28298.8,80.6,16.86,302.918,33530.83,1.0972,4.83,1.2408,0.1442,27063.012,1994.0,4.9,20712.1,11799.16016,256.908,3.4,101.86,111.25,18.76,-329.4789523,46.38240738,-0.064908055,20.39176777,-0.210891159,0.240233183,0.004435566,789.5,-1.94,0.95,0.0,-344.57,-0.0069,0.0,-0.0074,-0.0008,0.0,4.900024,0.0,0.0,-238.04004,0.0,0.0,0.51,-38.32,1.870001,18.9986371,2.50311658,-0.002306715,3.42277804,0.028295272,-0.023784375,0.05799611,0.0,-0.010223773,-0.006269043,0.0,-0.005946181,-0.005532518,0.0,0.002460408,0.0,-0.019973515,0.0,0.0,0.005019449,-0.29598459,0.105005272,0.055477763,0.183743734,4.111768294899539,-0.2703490977662045,0.3040268652626761,0.2476492495972324,0.7071305200177352,-0.22888714193374268,4.100575111972737,-0.2928067332315398,-0.11082406533207993,0.4349100026877439,0.44359516120228215,0.8960880245566357,0.6096657315869466,1.0168736414528525,0.20973869588565938,-0.6007738604289302,0.24044831912086764,0.3471538010526352,0.35911471337097295,,-0.04608384419567539,,-0.7601125367813316
24-Apr-23,27509.3,82.54,15.91,302.918,33875.4,1.1041,4.83,1.2482,0.145,27063.012,1989.099976,4.9,20712.1,12037.2002,256.908,3.4,101.35,149.57,16.889999,-348.4775894,43.8792908,-0.06260134,16.96898973,-0.299308351,0.165555002,0.028295272,-82.1,0.29333333,-0.47,0.0,22.14667,0.0018,0.0,0.001733333,0.0,0.0,3.199992,0.0,0.0,-11.75325,0.0,0.0,-0.1566667,21.93,0.03999967,-30.8414624,0.8616383,0.002213304,-0.16325376,-0.002980001,0.003560162,-0.029113236,0.0,0.000653982,0.001631617,0.0,0.001389631,0.0,0.0,0.001610059,0.0,-0.000975934,0.0,0.0,-0.001544605,0.158550709,0.002371055,0.019831918,-0.009574727,4.083473023296353,-0.24656472295435128,0.24603075503866223,0.2476492495972324,0.7173542931425179,-0.22261809855209938,4.100575111972737,-0.2868605525939261,-0.10529154776235436,0.4349100026877439,0.4411347527257551,0.8960880245566357,0.6096657315869466,1.0368471567059612,0.20973869588565938,-0.6007738604289302,0.2354288705624181,0.6431383906775208,0.25410944140596997,,-0.10156160722304866,,-0.9438562707315535
23-Apr-23,27591.4,82.24666667,16.38,302.918,33853.25333,1.1023,4.83,1.246466667,0.145,27063.012,1985.899984,4.9,20712.1,12048.95345,256.908,3.4,101.5066667,127.64,16.84999933,-317.636127,43.0176525,-0.064814644,17.13224349,-0.262331842,0.076454858,-0.002980001,-222.5,0.29333334,-0.47,0.0,22.14666,0.0018,0.0,0.001733334,0.0,0.0,3.199992,0.0,0.0,-11.75326,0.0,0.0,-0.1566666,13.88,0.03999966,-37.9775534,-0.51298203,0.006038979,-0.77379334,-0.008031766,0.003572882,-0.028289578,0.0,0.00065441,0.001634284,0.0,0.001391566,0.0,0.0,0.001612656,0.0,-0.000974984,0.0,0.0,-0.001542222,0.115122835,0.002376689,-0.011854378,-0.044175637,4.086453023940873,-0.2501248852630498,0.27514399111389004,0.2476492495972324,0.7167003108263059,-0.22424971602792101,4.100575111972737,-0.2882501837633821,-0.10529154776235436,0.4349100026877439,0.43952469349381695,0.8960880245566357,0.6096657315869466,1.0378230909380228,0.20973869588565938,-0.6007738604289302,0.23697347576269687,0.48458768141632846,0.25173838682865285,,-0.12139352553099719,,-0.93428154326401
22-Apr-23,27813.9,81.95333333,16.85,302.918,33831.10667,1.1005,4.83,1.244733333,0.145,27063.012,1982.699992,4.9,20712.1,12060.70671,256.908,3.4,101.6633333,113.76,16.80999967,-279.6585736,43.53063453,-0.070853623,17.90603683,-0.124469487,0.236141794,-0.008031766,549.1,0.29333333,-0.47,0.0,22.14667,0.0018,0.0,0.001733333,0.0,0.0,3.199992,0.0,0.0,-11.75325,0.0,0.0,-0.1566667,-4.45,0.03999967,-139.1579618,-5.08015097,-0.041059566,-0.20124219,0.019939403,0.003585694,-0.027511246,0.0,0.000654839,0.001636959,0.0,0.001393504,0.0,0.0,0.001615261,0.0,-0.000974033,0.0,0.0,-0.001539848,-0.038371738,0.002382352,-0.110380498,-0.011176104,4.094484789714469,-0.25369776774837544,0.30343356948733746,0.2476492495972324,0.7160459008329083,-0.2258840000306744,4.100575111972737,-0.28964174949853794,-0.10529154776235436,0.4349100026877439,0.43791203779011345,0.8960880245566357,0.6096657315869466,1.0387980744801424,0.20973869588565938,-0.6007738604289302,0.2385156978530839,0.36946484606121655,0.24936169758224627,,-0.10953914793723518,,-0.8901059064384729
21-Apr-23,27264.8,81.66,17.32,302.918,33808.96,1.0987,4.83,1.243,0.145,27063.012,1979.5,4.9,20712.1,12072.45996,256.908,3.4,101.82,118.21,16.77,-140.5006118,48.6107855,-0.029794057,18.10727902,-0.198826129,0.860369886,0.019939403,-975.7,0.56,1.95,0.0,22.34,0.002,0.0,-0.0013,-0.0005,0.0,-28.099976,0.0,0.0,12.90039,0.0,0.0,-0.02,19.23,-0.4,-104.1473093,-1.11779516,-0.044184915,3.13432164,-0.035160625,0.006881325,0.119444346,0.0,0.00066099,0.001821992,0.0,-0.00104531,-0.003442344,0.0,-0.014095679,0.0,0.001069151,0.0,0.0,-0.000196406,0.177544894,-0.023572099,-0.022734401,0.190068281,4.074545386915648,-0.2572834613873575,0.33094481582325574,0.2476492495972324,0.71539106201084,-0.2275209592903556,4.100575111972737,-0.29103525358315757,-0.10529154776235436,0.4349100026877439,0.4362967772266838,0.8960880245566357,0.6096657315869466,1.0397721075268573,0.20973869588565938,-0.6007738604289302,0.24005554613859892,0.40783658376857124,0.24697934562801166,,0.0008413499145455329,,-0.8789298022708592
20-Apr-23,28240.5,81.1,15.37,302.918,33786.62,1.0967,4.83,1.2443,0.1455,27063.012,2007.599976,4.9,20712.1,12059.55957,256.908,3.4,101.84,98.98,17.17,-36.35330246,49.72858066,0.014390858,14.97295738,-0.399715601,1.108348214,-0.035160625,-573.2,-2.02,0.89,0.0,-110.39,0.0013,0.0,0.0005,0.0003,0.0,12.400025,0.0,0.0,-97.6709,0.0,0.0,-0.13,-30.01,0.710001,-141.2668562,-9.36682796,-0.038822221,-1.27598826,-0.020093851,-0.024602386,0.059649171,0.0,-0.003261944,0.001186077,0.0,0.000401913,0.002063984,0.0,0.006195695,0.0,-0.008066422,0.0,0.0,-0.001275698,-0.264817072,0.04223054,-0.172573402,-0.08178229,4.109706011826966,-0.26416478615742,0.21150047023947113,0.2476492495972324,0.7147300720226375,-0.2293429512310276,4.100575111972737,-0.28998994331228317,-0.1018492035713815,0.4349100026877439,0.4503924565067043,0.8960880245566357,0.6096657315869466,1.038702956127173,0.20973869588565938,-0.6007738604289302,0.2402519519135602,0.23029168953002568,0.2705514447022784,,0.023575751159617592,-1.5442435915831318,-1.068998082806199
19-Apr-23,28813.7,83.12,14.48,302.918,33897.01,1.0954,4.83,1.2438,0.1452,27063.012,1995.199951,4.9,20712.1,12157.23047,256.908,3.4,101.97,128.99,16.459999,104.9135537,59.09540862,0.053213079,16.24894564,0.597891893,0.411556328,-0.020093851,-1568.5,-1.65,0.15,0.0,-79.62,-0.0017,0.0,0.0014,-0.0002,0.0,-12.200073,0.0,0.0,3.82031,0.0,0.0,0.22,-57.53,-0.370001,38.05943028,-1.10007534,0.009875057,-2.87639272,-0.053005942,-0.01965636,0.010413145,0.0,-0.002346125,-0.001550741,0.0,0.001126217,-0.001376463,0.0,-0.006096093,0.0,0.000314291,0.0,0.0,0.002159828,-0.36880359,-0.022229874,-0.018444099,-0.162986049,4.129799862455838,-0.23956240048781519,0.15185129964653704,0.2476492495972324,0.7179920158008205,-0.23052902864757,4.100575111972737,-0.2903918564240799,-0.10391318779223292,0.4349100026877439,0.4441967610473288,0.8960880245566357,0.6096657315869466,1.0467693785915484,0.20973869588565938,-0.6007738604289302,0.2415276500405433,0.49510876198333054,0.22832090428847468,3.2235516771860104,0.19614915283052878,-0.23653252344720854,-0.9872157925223727
18-Apr-23,30382.2,84.77,14.33,302.918,33976.63,1.0971,4.83,1.2424,0.1454,27063.012,2007.400024,4.9,20712.1,12153.41016,256.908,3.4,101.75,186.52,16.83,66.85412342,60.19548396,0.043338022,19.12533836,0.684378867,0.37932855,-0.053005942,947.3,0.01,0.01,0.0,-10.55,0.0045,0.0,0.005,0.0001,0.0,13.200073,0.0,0.0,-4.30957,0.0,0.0,-0.35,135.18,-0.120001,-99.39942208,-5.04094393,-0.039467088,0.56989639,0.031675865,0.000117973,0.00069808,0.0,-0.000310459,0.004110158,0.0,0.004032589,0.000687995,0.0,0.006597422,0.0,-0.000354535,0.0,0.0,-0.003433901,1.290068296,-0.007104885,-0.080420691,0.030250958,4.182805804585137,-0.21990604065847294,0.14143815452904707,0.2476492495972324,0.7203381412339355,-0.2289782871737456,4.100575111972737,-0.29151807325939144,-0.10253672508350965,0.4349100026877439,0.450292854015962,0.8960880245566357,0.6096657315869466,1.0464550874060885,0.20973869588565938,-0.6007738604289302,0.2393678219871134,0.8639123519464058,0.2505507779956086,2.772927947540841,0.21459325198633492,-0.4418063795100516,-0.8242297439185323
17-Apr-23,29434.9,84.76,14.32,302.918,33987.18,1.0926,4.83,1.2374,0.1453,27063.012,1994.199951,4.9,20712.1,12157.71973,256.908,3.4,102.1,51.34,16.950001,166.2535455,65.23642789,0.08280511,18.55544197,1.093965622,0.603643342,0.031675865,-875.4,-0.51666667,-0.12666667,0.0,33.57,-0.002466667,0.0,-0.0013,-6.67e-05,0.0,-2.666667,0.0,0.0,11.41667,0.0,0.0,0.1833333,-227.72,-0.03999967,-71.5242491,4.74927951,-0.017129739,0.86069309,-0.029306544,-0.006077139,-0.008806546,0.0,0.000988213,-0.002255068,0.0,-0.001050038,-0.000458718,0.0,-0.001336318,0.0,0.000939488,0.0,0.0,0.001797239,-1.692956637,-0.002357082,0.075587104,0.047495192,4.15112993913456,-0.22002401387868875,0.1407400742214662,0.2476492495972324,0.7206486005823666,-0.23308844503557352,4.100575111972737,-0.29555066199698027,-0.10322471960669136,0.4349100026877439,0.4436954325039341,0.8960880245566357,0.6096657315869466,1.0468096221450858,0.20973869588565938,-0.6007738604289302,0.24280172283502885,-0.4261559445507199,0.25765566261640177,3.683928969844083,0.2950139426428718,0.20565303901844212,-0.8544807018162192
16-Apr-23,30310.3,85.27666667,14.44666667,302.918,33953.61,1.095066667,4.83,1.2387,0.145366667,27063.012,1996.866618,4.9,20712.1,12146.30306,256.908,3.4,101.9166667,279.06,16.99000067,237.7777946,60.48714838,0.099934849,17.69474888,0.601690996,0.381097462,-0.029306544,10.7,-0.51666666,-0.12666666,0.0,33.57,-0.002466666,0.0,-0.0013,-6.67e-05,0.0,-2.666666,0.0,0.0,11.41666,0.0,0.0,0.1833334,228.66,-0.03999966,-12.2240768,0.98867739,-0.029534492,0.86069309,0.000353078,-0.006040431,-0.008729667,0.0,0.000989191,-0.002249993,0.0,-0.001048937,-0.000458501,0.0,-0.001334534,0.0,0.000940371,0.0,0.0,0.001800476,1.711435637,-0.002351539,0.016480304,0.049863957,4.180436482720481,-0.21394687451540906,0.14954662035980376,0.2476492495972324,0.7196603870884716,-0.2308333774948679,4.100575111972737,-0.2945006235337146,-0.10276600170926553,0.4349100026877439,0.44503175067890294,0.8960880245566357,0.6096657315869466,1.0458701339839382,0.20973869588565938,-0.6007738604289302,0.24100448389064555,1.2668006924703463,0.2600127449116959,4.041751565647072,0.21942683876190383,0.39368172821889874,-0.9019758933835906
15-Apr-23,30299.6,85.79333333,14.57333333,302.918,33920.04,1.097533333,4.83,1.24,0.145433333,27063.012,1999.533284,4.9,20712.1,12134.8864,256.908,3.4,101.7333333,50.4,17.03000033,250.0018714,59.49847099,0.129469341,16.83405579,0.42213482,0.175491891,0.000353078,-172.9,-0.51666667,-0.12666667,0.0,33.57,-0.002466667,0.0,-0.0013,-6.67e-05,0.0,-2.666667,0.0,0.0,11.41667,0.0,0.0,0.1833333,12.2,-0.03999967,3.9048377,0.29567089,-0.019865072,0.0345874,-0.005690126,-0.006004163,-0.008654119,0.0,0.00099017,-0.002244943,0.0,-0.001047838,-0.000458297,0.0,-0.001332756,0.0,0.000941257,0.0,0.0,0.001803722,0.277155659,-0.002346023,0.004981775,0.002056722,4.180083405084281,-0.2079064439202312,0.15827628710046646,0.2476492495972324,0.718671196062577,-0.22858338475509038,4.100575111972737,-0.29345168649478615,-0.10230750101347531,0.4349100026877439,0.4463662849903662,0.8960880245566357,0.6096657315869466,1.0449297631787833,0.20973869588565938,-0.6007738604289302,0.23920400807894734,-0.44463494491639133,0.26236428384505983,4.0918833676539625,0.20294653433557874,0.6526073686310401,-0.9518398505907077
14-Apr-23,30472.5,86.31,14.7,302.918,33886.47,1.1,4.83,1.2413,0.1455,27063.012,2002.199951,4.9,20712.1,12123.46973,256.908,3.4,101.55,38.2,17.07,246.0970337,59.2028001,0.149334413,16.79946839,0.439373165,0.170528061,-0.005690126,85.1,0.22,-0.68,0.0,-143.22,-0.0044,0.0,-0.0107,-0.0001,0.0,-39.100098,0.0,0.0,-42.7998,0.0,0.0,0.54,-219.85,-0.729999,-3.8474715,4.6831507,-0.025228399,1.90919558,0.002796589,0.002552206,-0.04522047,0.0,-0.004217559,-0.003992021,0.0,-0.008583055,-0.000687049,0.0,-0.019340332,0.0,-0.003524109,0.0,0.0,0.005331766,-1.910317849,-0.041875864,0.082407664,0.120639074,4.185773531524082,-0.20190228104722083,0.16693040647365728,0.2476492495972324,0.7176810255688362,-0.2263384422107288,4.100575111972737,-0.2924038485719666,-0.1018492035713815,0.4349100026877439,0.44769904119280196,0.8960880245566357,0.6096657315869466,1.0439885064191154,0.20973869588565938,-0.6007738604289302,0.23740028569080274,-0.7217906043811847,0.26471030659924333,4.076140868313708,0.1979647595191282,0.7953514381871277,-0.953896573044606
13-Apr-23,30387.4,86.09,15.38,302.918,34029.69,1.1044,4.83,1.252,0.1456,27063.012,2041.300049,4.9,20712.1,12166.26953,256.908,3.4,101.01,258.05,17.799999,249.9445052,54.5196494,0.174562812,14.89027281,0.384633755,0.043565203,0.002796589,501.0,-1.24,-1.09,0.0,383.19,0.0055,0.0,0.0039,0.0002,0.0,30.400025,0.0,0.0,236.92969,0.0,0.0,-0.49,148.23,-1.290001,59.4046574,-2.27131365,-0.059253675,1.57701272,0.016624521,-0.014300786,-0.06847258,0.0,0.01132434,0.004992522,0.0,0.003119878,0.001374571,0.0,0.015004489,0.0,0.019666432,0.0,0.0,-0.004839277,0.854310703,-0.069966237,-0.040816036,0.11194763,4.182976942786234,-0.20445448660892385,0.21215087676646469,0.2476492495972324,0.7218985847564404,-0.22234642094119136,4.100575111972737,-0.2838207934338248,-0.10116215442034306,0.4349100026877439,0.46703937346434754,0.8960880245566357,0.6096657315869466,1.047512615413231,0.20973869588565938,-0.6007738604289302,0.23206851950550195,1.188527244601022,0.3065861709111568,4.09165387824095,0.11555709590125365,0.9514478955849283,-1.0745356472802852
12-Apr-23,29886.4,87.33,16.47,302.918,33646.5,1.0989,4.83,1.2481,0.1454,27063.012,2010.900024,4.9,20712.1,11929.33984,256.908,3.4,101.5,109.82,19.09,190.5398478,56.79096305,0.233816487,13.31326009,0.235694317,-0.366213202,0.016624521,-323.2,1.72,-0.15,0.0,-38.29,0.0079,0.0,0.0057,0.0002,0.0,6.099975,0.0,0.0,-102.54004,0.0,0.0,-0.7,-45.56,-0.01,62.5215259,3.62346134,0.048946126,1.10870589,-0.010756227,0.019891948,-0.009066245,0.0,-0.001137361,0.007214973,0.0,0.004577402,0.001376463,0.0,0.003038065,0.0,-0.008558885,0.0,0.0,-0.006872879,-0.347031068,-0.000523697,0.065929872,0.086951361,4.166352421399129,-0.19015370085314565,0.28062345687851553,0.2476492495972324,0.7105742446883396,-0.2273389425443125,4.100575111972737,-0.2869406711694607,-0.10253672508350965,0.4349100026877439,0.45203488464747454,0.8960880245566357,0.6096657315869466,1.027846183846814,0.20973869588565938,-0.6007738604289302,0.23690779614625107,0.3342165418570123,0.3765524075305504,3.820276311715639,0.1563731315980113,1.2436998286437528,-1.186483277698601
11-Apr-23,30209.6,85.61,16.62,302.918,33684.79,1.091,4.83,1.2424,0.1452,27063.012,2004.800049,4.9,20712.1,12031.87988,256.908,3.4,102.2,155.38,19.1,128.0183219,53.16750171,0.184870361,12.2045542,0.297946,-0.449364967,-0.010756227,568.6,1.43,0.8,0.0,98.27,0.0051,0.0,0.0043,-0.0001,0.0,15.700073,0.0,0.0,-52.48047,0.0,0.0,-0.38,38.73,0.130001,122.4060433,4.50613205,0.132273177,-2.3717299,0.019001217,0.016844735,0.049331827,0.0,0.002921604,0.004685571,0.0,0.003467046,-0.000688468,0.0,0.007862067,0.0,-0.0043523,0.0,0.0,-0.003711304,0.286695731,0.006829604,0.088561855,-0.177586654,4.177108648638358,-0.21004564852439284,0.2896897021162688,0.2476492495972324,0.7117116060585921,-0.2345539151641201,4.100575111972737,-0.29151807325939144,-0.10391318779223292,0.4349100026877439,0.44899681926364277,0.8960880245566357,0.6096657315869466,1.0364050691754891,0.20973869588565938,-0.6007738604289302,0.24378067543401322,0.6812476095285603,0.3770761048454784,3.4225883577395697,0.09044325933889366,1.0088180926416566,-1.2734346383368702
10-Apr-23,29641.0,84.18,15.82,302.918,33586.52,1.0859,4.83,1.2381,0.1453,27063.012,1989.099976,4.9,20712.1,12084.36035,256.908,3.4,102.58,116.65,18.969999,5.612278618,48.66136966,0.052597184,14.5762841,0.112833913,-0.325693751,0.019001217,1314.4,-0.31333333,-0.2025,0.0,25.3075,-0.001266667,0.0,-0.001066667,-6.67e-05,0.0,-5.700012,0.0,0.0,-0.8999,0.0,0.0,0.1633333,-93.55,0.14249975,12.15319319,-1.23046808,0.036718597,0.39006414,0.045357246,-0.003715272,-0.012719022,0.0,0.000753786,-0.001165788,0.0,-0.000861165,-0.000458718,0.0,-0.002861526,0.0,-7.45e-05,0.0,0.0,0.001593522,-0.58888146,0.007540204,-0.024971933,0.027124763,4.158107432026626,-0.22689038393636252,0.24035787502847447,0.2476492495972324,0.7087900018888251,-0.23923948577433604,4.100575111972737,-0.29498511966722296,-0.10322471960669136,0.4349100026877439,0.4411347527257551,0.8960880245566357,0.6096657315869466,1.0407573688990055,0.20973869588565938,-0.6007738604289302,0.24749197962553138,0.3945518784737247,0.3702465010250028,0.29537177205580956,0.0018814042749446004,-0.24817415325544467,-1.0958479842290993
9-Apr-23,28326.6,84.49333333,16.0225,302.918,33561.2125,1.087166667,4.83,1.239166667,0.145366667,27063.012,1994.799988,4.9,20712.1,12085.26025,256.908,3.4,102.4166667,210.2,18.82749925,-6.540914574,49.89183774,0.015878587,14.18621996,0.269377826,-0.22206674,0.045357246,385.4,-0.31333334,-0.2025,0.0,25.3075,-0.001266666,0.0,-0.001066666,-6.67e-05,0.0,-5.700012,0.0,0.0,-0.89991,0.0,0.0,0.1633334,85.78,0.14249975,30.13792383,-5.67414082,0.003818924,2.4399531,0.01369899,-0.00370152,-0.012559278,0.0,0.000754354,-0.001164429,0.0,-0.000860423,-0.000458501,0.0,-0.002853361,0.0,-7.45e-05,0.0,0.0,0.001596066,0.524396519,0.007597491,-0.107713701,0.188735592,4.112750186497074,-0.22317511153103142,0.2530768970852115,0.2476492495972324,0.7080362161612641,-0.23807369812254242,4.100575111972737,-0.2941239551586703,-0.10276600170926553,0.4349100026877439,0.44399627833682526,0.8960880245566357,0.6096657315869466,1.0408318342797664,0.20973869588565938,-0.6007738604289302,0.24589845776791142,0.9834333384491365,0.36270629695091583,,0.026853336794612315,-1.4458652634331448,-1.1229727474131999
8-Apr-23,27941.2,84.80666667,16.225,302.918,33535.905,1.088433333,4.83,1.240233333,0.145433333,27063.012,2000.5,4.9,20712.1,12086.16016,256.908,3.4,102.2533333,124.42,18.6849995,-36.6788384,55.56597856,0.012059663,11.74626686,0.247746021,-0.610917658,0.01369899,30.8,-0.31333333,-0.2025,0.0,25.3075,-0.001266667,0.0,-0.001066667,-6.67e-05,0.0,-5.700012,0.0,0.0,-0.8999,0.0,0.0,0.1633333,59.02,0.14249975,-40.03099288,2.13836774,-0.012427457,0.62092969,0.001102923,-0.003687869,-0.012403497,0.0,0.000754924,-0.001163076,0.0,-0.000859684,-0.000458297,0.0,-0.002845242,0.0,-7.45e-05,0.0,0.0,0.001598617,0.643140681,0.007655655,0.039243449,0.054310341,4.099051196059561,-0.21947359117952697,0.26563617527912053,0.2476492495972324,0.707281861812134,-0.2369092688679715,4.100575111972737,-0.29326353242268033,-0.10230750101347531,0.4349100026877439,0.44684963897778823,0.8960880245566357,0.6096657315869466,1.0409062949432402,0.20973869588565938,-0.6007738604289302,0.2443023915669701,0.4590368190931594,0.3551088059709084,,0.13456703732989547,-1.7209704881509742,-1.311708339434958
7-Apr-23,27910.4,85.12,16.4275,302.918,33510.5975,1.0897,4.83,1.2413,0.1455,27063.012,2006.200012,4.9,20712.1,12087.06006,256.908,3.4,102.09,65.4,18.54249975,3.352154478,53.42761082,0.02448712,11.12533717,0.289786091,-0.717397485,0.001102923,-126.3,0.0,-0.2025,0.0,25.3075,-0.0023,0.0,-0.0026,0.0001,0.0,-5.700012,0.0,0.0,-0.8999,0.0,0.0,0.27,25.0,0.14249975,76.76803169,-5.84632636,-0.030167095,-2.13707564,-0.004514987,0.0,-0.012251533,0.0,0.000755494,-0.002108448,0.0,-0.002092388,0.000687522,0.0,-0.00283717,0.0,-7.44e-05,0.0,0.0,0.002648229,0.481692473,0.007714717,-0.103842033,-0.175708795,4.097948273202483,-0.21578572168545285,0.27803967247885253,0.2476492495972324,0.7065269379829036,-0.23574619301435049,4.100575111972737,-0.2924038485719666,-0.1018492035713815,0.4349100026877439,0.44969488111134065,0.8960880245566357,0.6096657315869466,1.0409807492354053,0.20973869588565938,-0.6007738604289302,0.24270377484533315,-0.1841038615305612,0.3474531509389302,-0.21998176890013071,0.09532358865401974,-1.0126894704155651,-1.3660186804919998
6-Apr-23,28036.7,85.12,16.63,302.918,33485.29,1.092,4.83,1.2439,0.1454,27063.012,2011.900024,4.9,20712.1,12087.95996,256.908,3.4,101.82,40.4,18.4,-73.41587721,59.27393718,0.054654215,13.26241281,1.139873029,1.521996229,-0.004514987,-136.8,0.13,-0.09,0.0,2.57,0.0017,0.0,-0.0018,0.0,0.0,-9.0,0.0,0.0,91.09961,0.0,0.0,-0.03,-68.11,-0.68,20.01417956,-2.41229363,0.012185338,-0.23677373,-0.004867454,0.001528423,-0.005397314,0.0,7.68e-05,0.00155799,0.0,-0.001446016,0.0,0.0,-0.004463407,0.0,0.007564935,0.0,0.0,-0.000294594,-0.98801255,-0.036290001,-0.039891041,-0.017695498,4.102463260201029,-0.21578572168545285,0.2902912058938029,0.2476492495972324,0.7057714438130939,-0.2336377446923404,4.100575111972737,-0.29031146087794985,-0.10253672508350965,0.4349100026877439,0.4525320508047113,0.8960880245566357,0.6096657315869466,1.0410551979845417,0.20973869588565938,-0.6007738604289302,0.24005554613859892,-0.6657963350266101,0.339738434407834,,0.19916562122720516,-0.20981039662300777,-1.1903098857575884
5-Apr-23,28173.5,84.99,16.72,302.918,33482.72,1.0903,4.83,1.2457,0.1454,27063.012,2020.900024,4.9,20712.1,11996.86035,256.908,3.4,101.85,108.51,19.08,-93.43005677,61.68623081,0.042468877,13.49918654,0.970043722,1.089451622,-0.004867454,9.1,0.05,-0.18,0.0,80.34,-0.0049,0.0,-0.0042,0.0001,0.0,-1.299927,0.0,0.0,-129.46973,0.0,0.0,0.26,-46.02,0.08,-26.27528791,-1.20754633,0.012625699,-1.92609948,0.000323051,0.000588478,-0.010708014,0.0,0.00240233,-0.004484107,0.0,-0.003365927,0.000687995,0.0,-0.000643035,0.0,-0.01073415,0.0,0.0,0.002556038,-0.353545918,0.004201687,-0.019386484,-0.133378685,4.107330713798059,-0.21731414476825234,0.2956885203455221,0.2476492495972324,0.7056946907484213,-0.23519573428485477,4.100575111972737,-0.2888654452018217,-0.10253672508350965,0.4349100026877439,0.45699545828059795,0.8960880245566357,0.6096657315869466,1.0334902634504375,0.20973869588565938,-0.6007738604289302,0.24035014033722382,0.322216214638402,0.37602843581303447,,0.2390566622346738,-0.4620652336632378,-1.1726143881681697
4-Apr-23,28164.4,84.94,16.9,302.918,33402.38,1.0952,4.83,1.2499,0.1453,27063.012,2022.199951,4.9,20712.1,12126.33008,256.908,3.4,101.59,154.53,19.0,-67.15476886,62.89377714,0.029843178,15.42528602,1.050607728,1.07034038,0.000323051,362.3,0.01,0.27,0.0,-198.77,0.0057,0.0,0.0088,-0.0001,0.0,38.299927,0.0,0.0,-63.12012,0.0,0.0,-0.5,4.15,0.450001,-30.83106907,0.79851185,-0.019059987,-1.9509649,0.012947212,0.000117737,0.016105329,0.0,-0.005933138,0.00521812,0.0,0.007065465,-0.000687995,0.0,0.019121387,0.0,-0.005191712,0.0,0.0,-0.004909672,0.027222828,0.023969244,0.012777484,-0.119096272,4.107007663060309,-0.21790262239366212,0.3063965346179943,0.2476492495972324,0.7032923608232776,-0.23071162702295178,4.100575111972737,-0.2854995179976926,-0.10322471960669136,0.4349100026877439,0.4576384931067614,0.8960880245566357,0.6096657315869466,1.0442244135223226,0.20973869588565938,-0.6007738604289302,0.23779410276786273,0.6757621322518892,0.3718267489593346,,0.25844314598207185,-0.8148804644391489,-1.0392357032556268
